transaction_id,timestamp,user_id,amount,device_id,location,time_gap,typing_speed,is_fraud
3c97bac6-1b7,2026-01-12 06:05:39.238588,10cc4448,397.35,aa62ef81-a,Berlin,2957,56,0
803fa9c8-e59,2026-01-12 06:08:59.238588,dc64445e,502.6,66485ceb-0,Singapore,1623,66,0
50ea23f0-a83,2026-01-12 06:09:40.238588,a4cd4f1a,268.66,0837c50a-6,London,3392,67,0
694d8327-814,2026-01-12 06:19:05.238588,0aa778ca,473.41,439fc9c8-2,San Francisco,1191,75,0
72d4e7c0-c4e,2026-01-12 06:20:19.238588,1c1a2e69,412.47,347cadb0-9,Singapore,1076,63,0
aa2cc13d-2e3,2026-01-12 06:27:43.238588,7f42f161,762.69,291c3fbf-a,Mumbai,2106,76,0
70cca59e-72a,2026-01-12 06:56:41.238588,a4cd4f1a,993.41,0837c50a-6,Mumbai,522,72,0
a6027982-f8f,2026-01-12 06:57:04.238588,82f56d0b,864.69,1030e373-e,San Francisco,322,61,0
1b2d7a03-723,2026-01-12 06:57:43.238588,347fc2b1,601.01,95e7734b-1,Mumbai,3432,61,0
712eee15-73b,2026-01-12 07:02:01.238588,77e673d6,654.38,c8a132c7-a,Sydney,434,73,0
4d480408-9eb,2026-01-12 07:05:20.238588,5a76a5aa,181.45,f038c972-9,Sydney,3164,40,0
fd2e038a-2b0,2026-01-12 07:17:43.238588,c702640d,2137.99,60e232a4-d,Sydney,1554,44,0
650d544a-429,2026-01-12 07:17:47.238588,2956cf96,299.54,e0d04b9c-0,Berlin,2308,49,0
e3549d79-643,2026-01-12 07:18:41.238588,a3305306,243.46,ea1dba74-c,San Francisco,2474,61,0
1d85a70f-f4b,2026-01-12 07:22:58.238588,2c61f387,59.78,b2a522a0-4,Singapore,877,59,0
44fe3008-9f7,2026-01-12 07:25:44.238588,87ecd505,921.33,e284a928-3,New York,2152,60,0
36390ca1-8aa,2026-01-12 07:33:30.238588,e6b4bc6a,628.91,0f036320-4,Mumbai,1910,52,0
f057e6d5-f67,2026-01-12 07:34:39.238588,7117700a,438.44,7f01592d-9,New York,3180,64,0
3676c6ce-909,2026-01-12 07:38:14.238588,a95d8cb9,871.49,612e7219-3,New York,537,54,0
399a678a-e9b,2026-01-12 07:38:21.238588,7ba982bb,2857.35,e59a3b3d-a,London,682,66,0
435cc0ef-b48,2026-01-12 07:48:59.238588,19bb7477,95.18,4b4aa6d6-d,Berlin,1521,49,0
986d23b0-01b,2026-01-12 07:49:05.238588,45aad600,261.52,9c3b4c26-c,Mumbai,847,197,1
3d71bdd8-459,2026-01-12 07:50:29.238588,0c64f5d5,597.39,b6a7c761-c,London,100,59,0
85d7dc74-517,2026-01-12 07:57:32.238588,32c1d141,837.58,f5b7eadb-b,London,487,58,0
756e70e5-588,2026-01-12 08:10:55.238588,fb8d661f,666.44,624145b0-8,Tokyo,3408,78,0
cbbb8a57-7ec,2026-01-12 08:15:26.238588,80179169,125.84,468b7a60-3,San Francisco,986,42,0
3b0f6f3d-b34,2026-01-12 08:15:30.238588,14afab77,296.28,3431f15d-e,San Francisco,3525,47,0
5f777400-9a3,2026-01-12 08:16:50.238588,761b6372,619.03,58c3b102-7,Mumbai,995,58,0
29b5f739-bb3,2026-01-12 08:21:02.238588,73baa9f3,705.66,9df402e8-4,Tokyo,2341,59,0
381f10d7-936,2026-01-12 08:33:27.238588,655dfafc,407.94,f435e671-f,Berlin,1916,54,0
f3eb09c2-66b,2026-01-12 08:37:07.238588,a56238e1,484.49,ea19f213-1,Berlin,1726,51,0
a78ee6e5-8ab,2026-01-12 08:44:34.238588,c673ae34,281.68,9e36a4bd-8,Berlin,300,57,0
6ac59d23-824,2026-01-12 08:55:45.238588,dac0c8a6,734.53,a6273dbd-1,Singapore,811,67,0
96768210-a1c,2026-01-12 09:00:20.238588,ee2aff04,641.09,9e267578-9,Sydney,252,57,0
30885bbb-ad7,2026-01-12 09:12:08.238588,b5790af9,744.83,7032cf44-a,Singapore,68,76,0
629244e1-2c2,2026-01-12 09:12:35.238588,dad87a9c,247.45,3510ea7b-1,Mumbai,1529,74,0
0e5b095b-ee7,2026-01-12 09:14:25.238588,827b4f67,737.93,e2be92b8-3,Tokyo,1,66,0
1822e495-1c4,2026-01-12 09:15:19.238588,38fa131c,105.52,7f8d37d9-c,Singapore,1619,55,0
98be7d19-d67,2026-01-12 09:20:09.238588,cda968f9,650.73,ef8fa26f-4,Mumbai,274,44,0
48aed48c-9fb,2026-01-12 09:22:12.238588,925ad930,516.86,637f6c7a-4,New York,1527,79,0
266cba2c-f2e,2026-01-12 09:24:02.238588,be91838a,254.51,edecef26-d,Tokyo,2401,49,0
68a57d92-212,2026-01-12 09:32:25.238588,e39f1a30,151.17,21d1f934-7,Singapore,2873,58,0
7db6bca5-1c0,2026-01-12 09:33:36.238588,83722e86,74.76,2aadec0d-3,Mumbai,853,62,0
b634ab66-c6a,2026-01-12 09:39:04.238588,eb95d755,311.32,841a5232-0,San Francisco,3174,79,0
6d85ff27-f55,2026-01-12 09:40:18.238588,0385792b,199.62,31b9f920-1,Mumbai,2929,43,1
639777ec-bf7,2026-01-12 09:44:34.238588,b7713664,738.7,59f4f7b5-3,Berlin,2747,56,0
baba464e-93a,2026-01-12 09:49:17.238588,7d947fe5,234.73,21e81221-0,Tokyo,1967,56,0
31e17c54-d1b,2026-01-12 09:49:41.238588,d29ddef8,859.86,282705f3-b,Berlin,2000,75,0
8478a9ce-aa9,2026-01-12 09:52:33.238588,e8720260,87.2,1c335d5e-c,Tokyo,1518,49,0
a64611a3-30f,2026-01-12 09:53:02.238588,6a4afb22,522.96,23704156-f,London,2804,122,1
7c385d57-5b0,2026-01-12 09:54:49.238588,ec57ce03,94.87,fbf2ef32-c,New York,1943,72,0
331099dd-2f3,2026-01-12 10:06:43.238588,5d696c25,748.57,24e71aeb-4,London,133,105,1
805bcff0-727,2026-01-12 10:08:41.238588,77e673d6,169.88,c8a132c7-a,Singapore,3323,71,0
390f61ff-558,2026-01-12 10:21:04.238588,ad7f792a,19.01,f3437f5b-f,Singapore,3260,80,0
d2122383-117,2026-01-12 10:37:44.238588,2a0544d3,565.18,083bb9cb-a,Berlin,595,52,0
beb936e3-9a7,2026-01-12 10:38:36.238588,12dc4e69,1617.84,2923042a-9,Mumbai,1517,51,0
9f11db6d-654,2026-01-12 10:39:34.238588,13bc9c07,8633.03,6b6af4b1-8,San Francisco,4,72,1
c8637f5d-411,2026-01-12 10:43:06.238588,516514ef,187.93,70488856-5,San Francisco,3319,52,0
7f2abcb8-4dc,2026-01-12 10:46:37.238588,9d94d7af,612.84,44dfb4ba-2,Sydney,1140,60,0
f72efa30-eb2,2026-01-12 10:54:03.238588,ab5e3ac6,478.91,0bb5ac55-0,New York,2637,50,0
66b2e7ec-422,2026-01-12 10:54:12.238588,4f3fd724,36.87,9331cfd4-d,Sydney,2650,65,0
d7d6418c-532,2026-01-12 10:56:00.238588,842c17e2,297.99,cf9a0908-6,New York,341,76,0
dec22a50-2a5,2026-01-12 11:00:41.238588,f85d34c6,760.21,fc8330ba-5,Berlin,1004,52,0
93603125-958,2026-01-12 11:09:18.238588,52723482,1306.86,d36f360c-b,Berlin,1088,65,0
4cf2b965-70a,2026-01-12 11:19:51.238588,3fc7590e,214.95,4b3e1718-6,Berlin,761,64,0
b4cbd45e-2d1,2026-01-12 11:19:54.238588,dc3296d8,1984.2,b9d08d4f-8,London,495,65,0
90264cd2-3a4,2026-01-12 11:26:22.238588,10425ccb,494.32,178078ea-0,Tokyo,326,47,0
2b67d46f-5ef,2026-01-12 11:39:30.238588,64d8dca8,793.55,6809e204-f,Tokyo,1997,75,0
074fd61f-b2d,2026-01-12 11:43:56.238588,7bff3033,501.14,e5c1ac94-f,London,1249,67,0
fb7b462b-0e8,2026-01-12 11:46:39.238588,ce773fd8,461.9,14e5d306-3,Sydney,1908,43,0
5a34c539-c84,2026-01-12 11:47:49.238588,7e6d2ae0,1033.53,e932da8d-d,Singapore,683,65,0
092a5ef0-118,2026-01-12 11:54:57.238588,63ae6df8,261.33,d568fb2d-9,Berlin,2147,68,0
6bbd5337-4e1,2026-01-12 11:57:02.238588,b7c969ea,46.46,ae34403d-a,Tokyo,975,66,0
75ea93a4-aab,2026-01-12 11:57:38.238588,4a3a58ff,643.12,d308ffe0-4,London,103,50,0
6f0db389-5dd,2026-01-12 11:58:49.238588,34fd9e81,661.21,422b45e8-d,New York,2714,65,0
e5d4c4d6-741,2026-01-12 12:04:53.238588,62b509dc,77.02,de3761a4-2,Mumbai,161,122,1
13ad8ef7-2ff,2026-01-12 12:08:17.238588,54ad9215,567.16,ae06e3a3-1,London,3496,51,0
1386aadc-246,2026-01-12 12:11:04.238588,6ba2a98a,1280.06,9d0acbc1-a,New York,1465,49,0
ff5beaa4-54f,2026-01-12 12:21:41.238588,965a66a1,1816.45,5af98a9f-e,San Francisco,784,79,0
072e56f9-a6b,2026-01-12 12:33:13.238588,ced4f33d,141.09,59ce459b-2,Singapore,1281,70,0
990f18df-477,2026-01-12 12:34:00.238588,1d1c4dde,312.79,5f9ede50-7,Tokyo,2291,58,0
6b568b90-4e0,2026-01-12 12:38:44.238588,2376123b,918.44,18507a8c-1,Berlin,3543,69,0
c132f3bf-a9e,2026-01-12 12:44:20.238588,b7c969ea,666.96,ae34403d-a,Berlin,1158,50,0
0244fd78-4f6,2026-01-12 12:51:19.238588,ab6975e8,147.11,c6bf656c-1,Mumbai,539,54,0
789e2a7e-915,2026-01-12 13:04:21.238588,809705a4,388.54,6deac067-5,London,432,44,0
8fea8b92-45f,2026-01-12 13:08:27.238588,9d11040b,851.42,072ba7ea-4,San Francisco,3277,40,0
a5f5538c-5ae,2026-01-12 13:11:39.238588,d670c1d6,6101.57,671686f5-d,London,30,78,1
b06eed42-61a,2026-01-12 13:14:05.238588,43035c37,652.45,fbf734d4-a,Sydney,2848,46,0
89c4d102-54a,2026-01-12 13:17:30.238588,b7c969ea,511.61,ae34403d-a,New York,932,62,0
ef354324-6c4,2026-01-12 13:18:09.238588,8bd9d646,194.12,03a5982d-6,Singapore,1460,75,0
1bb87e3f-3dc,2026-01-12 13:20:31.238588,79035786,500.92,8ccbd97a-d,Berlin,1791,51,0
64fdb397-fa4,2026-01-12 13:20:56.238588,44d61990,775.02,77dc6dbe-d,Berlin,323,73,0
2fd5f470-4da,2026-01-12 13:22:18.238588,3ee8e3d7,446.02,bdcc6a12-c,Berlin,856,63,0
9bd77e2b-ba4,2026-01-12 13:27:04.238588,ef41f82b,190.54,a639bcb5-1,Singapore,2597,47,0
99de62ae-b52,2026-01-12 13:27:48.238588,26f26345,1993.38,0bf1c22c-9,London,233,48,0
1351bbaa-9b4,2026-01-12 13:36:17.238588,26f26345,278.74,0bf1c22c-9,Sydney,1696,79,0
7fa0bae3-83f,2026-01-12 13:39:56.238588,cf9e333a,95.63,fe75f556-1,Mumbai,1688,71,0
03cffa6d-68f,2026-01-12 13:42:03.238588,ebe6710a,74.64,f2d50854-f,San Francisco,2620,64,0
aa526b02-3f0,2026-01-12 13:42:38.238588,ddc1f033,335.71,cb18ac90-1,Tokyo,2785,61,0
5fb2a62a-66b,2026-01-12 13:50:20.238588,c99f16c2,683.21,727b26b2-6,Mumbai,1275,78,0
e3269fc2-eea,2026-01-12 14:00:01.238588,a29e4935,552.2,b13a68cd-b,New York,2522,45,0
4381637c-cf8,2026-01-12 14:05:36.238588,cba4a805,321.01,195e805b-9,Tokyo,2887,51,0
0f4b6542-2be,2026-01-12 14:08:32.238588,c8730a33,889.03,76f2814d-f,Berlin,726,72,0
7bcb9b83-4f8,2026-01-12 14:17:31.238588,ccb6d864,484.14,d3875023-4,Tokyo,1101,53,1
cbfd026e-2d0,2026-01-12 14:18:54.238588,7450ac6a,766.17,efa1fc66-6,Sydney,1478,54,0
cbd2dc71-f49,2026-01-12 14:20:44.238588,40ef2035,596.73,0a54fd5d-7,Mumbai,2358,41,0
e29b28aa-375,2026-01-12 14:28:20.238588,9b162200,1207.72,6c5fe855-4,New York,1734,47,0
3448d447-02b,2026-01-12 14:40:34.238588,4a53be69,558.0,7aef5614-d,Mumbai,1690,58,0
997ff5af-f39,2026-01-12 14:41:40.238588,dc88ae69,158.82,221d106a-5,Berlin,1553,75,0
c063ba8e-e91,2026-01-12 14:42:22.238588,63ae6df8,974.98,4edb76ba-0,Tokyo,2930,121,1
554d7b39-353,2026-01-12 14:46:05.238588,2bd332ca,444.72,1aff9338-7,Tokyo,2686,47,0
88d3323c-5ad,2026-01-12 14:51:13.238588,050d3260,1056.9,d44d4d3f-d,Mumbai,902,76,0
95901d75-5e5,2026-01-12 14:57:27.238588,2ab7ab46,122.39,ed2c3302-c,Singapore,1373,49,0
5a70e4a0-aed,2026-01-12 15:00:14.238588,9ac6a520,604.16,157efcac-2,Tokyo,771,46,0
c80528ae-64d,2026-01-12 15:01:29.238588,05c6b361,101.2,6346ce39-7,Tokyo,2335,60,0
1ec6ed90-99b,2026-01-12 15:14:10.238588,3bbcd6d3,226.65,a24776d1-4,Tokyo,3200,59,0
83612dc9-88d,2026-01-12 15:14:45.238588,40ddd662,734.83,48d112ed-4,Sydney,1248,44,0
09ee08e1-270,2026-01-12 15:21:20.238588,2df93c90,1653.68,83de9b63-f,Mumbai,3251,70,0
ed862a3a-6fe,2026-01-12 15:22:05.238588,38bf3120,108.02,115dedb4-5,Singapore,890,62,0
482d0c47-e5d,2026-01-12 15:36:14.238588,c469a769,58.24,4378e0d9-8,London,3518,66,0
f3504d57-fe1,2026-01-12 15:37:48.238588,1483b66f,83.5,00874b1f-9,Berlin,13,78,0
b2981afb-97c,2026-01-12 15:39:22.238588,52723482,498.43,d36f360c-b,New York,3407,60,0
58146899-6ac,2026-01-12 15:41:42.238588,851a2830,628.86,2e291b8b-1,Mumbai,3470,47,0
ec27f125-8bc,2026-01-12 15:46:13.238588,7f42f161,569.72,291c3fbf-a,New York,2877,56,0
650eb201-28f,2026-01-12 15:52:00.238588,2b10a70e,835.2,86d4e3bb-6,Singapore,1523,40,0
9e8e12a3-da5,2026-01-12 15:59:16.238588,c7b294a2,981.22,78561dc6-7,Berlin,2644,46,0
ac50e047-e99,2026-01-12 16:04:11.238588,2df92c62,671.7,ee1fe390-a,Sydney,1591,55,0
57602fb0-e98,2026-01-12 16:06:09.238588,ce773fd8,590.79,14e5d306-3,Tokyo,1351,64,0
477d2735-2c1,2026-01-12 16:06:17.238588,8d0ac456,135.69,e20b2fac-1,San Francisco,272,68,0
f161def3-5f3,2026-01-12 16:07:17.238588,fa948ada,445.33,f64a26ed-1,Tokyo,3470,80,0
5234ffc8-b00,2026-01-12 16:09:25.238588,9198d565,421.03,1d5ad97d-8,Tokyo,1977,63,0
6e75d34b-ec4,2026-01-12 16:11:22.238588,9b162200,14.26,6c5fe855-4,Berlin,2542,79,0
d09bbd0e-0f0,2026-01-12 16:15:35.238588,bb4c57ef,263.62,46cb94f1-e,Mumbai,3236,56,0
7e783cfb-e16,2026-01-12 16:21:25.238588,ec57ce03,45.98,fbf2ef32-c,San Francisco,1832,54,0
380481ac-5aa,2026-01-12 16:24:10.238588,1a79ec40,208.11,2fffb6f8-5,Sydney,3481,59,0
b285fe0f-141,2026-01-12 16:35:36.238588,3468bd94,552.22,caf999ce-e,New York,2017,75,0
1632e089-68f,2026-01-12 16:36:52.238588,c1b1c0a2,450.65,f75a12c4-a,Sydney,1281,73,0
4526f8fd-b07,2026-01-12 16:41:05.238588,80179169,420.34,468b7a60-3,Sydney,1429,43,0
79091c87-f90,2026-01-12 16:50:00.238588,2d1e20bb,868.68,55d2a0be-f,Singapore,252,46,0
e4b4c409-eff,2026-01-12 16:57:22.238588,280130e7,667.17,661a36ab-8,Berlin,3390,49,0
15235c13-5b1,2026-01-12 17:01:45.238588,0f80659c,221.5,6011fcaf-6,Singapore,2031,61,0
c3c82875-413,2026-01-12 17:11:07.238588,94c78c7c,613.08,c1e5c077-b,Sydney,1630,70,0
334fa224-270,2026-01-12 17:14:49.238588,984ba8b9,904.47,cf09f508-3,Berlin,2049,68,0
246950d8-c52,2026-01-12 17:18:27.238588,dc64445e,352.97,66485ceb-0,Berlin,117,63,0
939fc9df-5e8,2026-01-12 17:24:33.238588,f9c4cf40,37.76,246caf9a-2,San Francisco,1360,43,0
b97c454d-3bc,2026-01-12 17:35:03.238588,c82c2ad0,379.62,d0967d28-e,Tokyo,40,62,0
e29c06d4-361,2026-01-12 17:35:45.238588,68082c81,1662.11,c6175575-e,London,3271,57,0
d10eb778-57d,2026-01-12 17:35:48.238588,38bf3120,247.47,115dedb4-5,London,192,65,0
96e005b0-a17,2026-01-12 17:37:13.238588,d2ca6e60,155.92,a9fc4e80-d,Sydney,655,66,0
42657337-5ff,2026-01-12 17:39:28.238588,ef3d642f,836.25,7da054c2-4,London,2776,57,0
0cc41a5f-f89,2026-01-12 17:57:36.238588,a813b2bf,674.71,51e07ebd-e,London,1495,42,0
9a6abbb3-9de,2026-01-12 18:04:10.238588,4ddba161,69.98,dd966e66-2,Tokyo,856,41,0
2b5dbc56-ac6,2026-01-12 18:11:26.238588,ccb6d864,236.14,6e2c35ab-1,Mumbai,1171,48,0
f89032ab-c3e,2026-01-12 18:14:09.238588,a8bb95f3,954.46,64a8ee3a-b,Berlin,75,63,0
355a3247-cf6,2026-01-12 18:14:45.238588,fb8d661f,283.3,624145b0-8,Sydney,1761,57,0
68434427-527,2026-01-12 18:36:09.238588,c2f08118,2494.81,dd978cb6-6,Singapore,1948,58,0
e82df280-367,2026-01-12 18:37:42.238588,f17399b9,865.09,e268135b-9,Singapore,373,67,0
6e7e16a0-1ab,2026-01-12 18:39:16.238588,64efc8a9,612.41,a19afee7-0,San Francisco,2165,69,0
f0786214-450,2026-01-12 18:42:15.238588,7ef99842,2006.95,2f7ba34c-b,Sydney,1580,52,0
f0d15bd9-c35,2026-01-12 18:44:20.238588,8410b7df,222.15,4f93ba13-c,Sydney,1146,66,0
55c5c782-0f9,2026-01-12 18:45:13.238588,9600bf76,823.68,e8480899-5,London,2779,63,0
225d9e75-e80,2026-01-12 18:55:56.238588,036c0bbb,904.63,8a451cbb-5,San Francisco,3334,64,0
8ac44e76-b88,2026-01-12 19:03:29.238588,e12819d3,2477.09,2c8f9799-f,Singapore,2558,45,0
241cef36-8f4,2026-01-12 19:12:24.238588,a8bb95f3,60.56,64a8ee3a-b,London,2514,55,0
fb8a7d94-558,2026-01-12 19:12:37.238588,e39f1a30,58.35,21d1f934-7,Singapore,3050,51,0
a59846fe-0ad,2026-01-12 19:17:48.238588,90116b78,225.35,bcc88537-7,London,1224,80,0
c37da6c0-c5b,2026-01-12 19:19:21.238588,58d2b21a,74.15,c030b77a-3,New York,1606,80,0
2d484d38-2c4,2026-01-12 19:22:21.238588,42755310,791.43,e5b7b173-c,Sydney,1262,80,0
2c38a1e6-766,2026-01-12 19:23:03.238588,3431e74a,615.85,bccf1f5c-f,Tokyo,763,51,0
68accb1a-c0b,2026-01-12 19:25:15.238588,8ccef917,923.93,ac72738a-b,Sydney,2067,76,0
7060a965-67d,2026-01-12 19:27:22.238588,83ee8b33,766.35,bad2bd1f-2,New York,3125,77,0
151d8c41-039,2026-01-12 19:28:04.238588,1cf8e3e7,140.96,c0b69aba-b,Singapore,2701,66,0
01edf9f3-144,2026-01-12 19:31:44.238588,c273084c,583.85,8f895e12-e,New York,2153,68,0
a1065f04-5de,2026-01-12 19:34:17.238588,0170ab76,879.32,f0a2b658-5,San Francisco,3336,62,0
acd583fd-8a6,2026-01-12 19:34:18.238588,5928e090,31.88,7333ec1b-9,Berlin,372,80,0
ef5baf9f-bbb,2026-01-12 19:40:49.238588,84c4bd90,369.98,c5bf62b7-8,New York,455,72,0
5b4c6943-7aa,2026-01-12 19:40:54.238588,5645a744,1369.62,e4f9fce5-2,Sydney,2468,49,0
ac3f3c3c-8a8,2026-01-12 19:48:29.238588,1364ace9,591.45,bd739ed0-4,Sydney,1678,53,0
221e2013-cfd,2026-01-12 20:00:46.238588,1df5d47d,29.01,eaca1cb3-f,Mumbai,485,44,0
8d057ea3-848,2026-01-12 20:02:43.238588,842c17e2,124.27,cf9a0908-6,Singapore,2947,75,0
a53f6c76-e02,2026-01-12 20:03:45.238588,be513985,156.33,a13b49cb-c,San Francisco,2150,46,0
a7529d56-1c8,2026-01-12 20:21:37.238588,4665e2f7,423.63,2acdb28f-d,Berlin,2893,66,0
487164fc-395,2026-01-12 20:24:47.238588,7b62d36d,58.39,17d0df4e-e,Tokyo,2240,64,0
e3916548-339,2026-01-12 20:35:47.238588,dc3296d8,32.45,9a82138d-2,San Francisco,528,176,1
97c40be9-c87,2026-01-12 20:36:30.238588,bd01596a,1304.62,86739e60-f,London,1326,67,0
d855905c-243,2026-01-12 20:39:27.238588,3e46e187,1160.61,115b90a5-6,London,3215,43,0
5512cfc1-1dd,2026-01-12 20:40:43.238588,a3305306,796.9,ea1dba74-c,London,2633,52,0
3b5cc7ea-0d5,2026-01-12 20:52:27.238588,2820c6e4,721.44,6c439a90-0,New York,3399,69,0
d70bb4ad-647,2026-01-12 20:53:35.238588,e6b4bc6a,2296.22,0f036320-4,Berlin,1839,45,0
fc3501db-325,2026-01-12 21:00:46.238588,91290759,633.59,478a4a4b-0,San Francisco,2551,70,0
dcfac054-594,2026-01-12 21:03:30.238588,74248e72,212.65,5f48e487-2,New York,2712,56,0
39f64d13-50d,2026-01-12 21:03:48.238588,e8720260,810.19,1c335d5e-c,Singapore,392,51,0
8abb0f50-fe4,2026-01-12 21:07:00.238588,236a4e13,67.61,efe0e19e-e,New York,161,55,0
0d412cde-cac,2026-01-12 21:19:09.238588,d0623899,413.95,eaa45cda-9,Sydney,1829,58,0
f87d47e2-c78,2026-01-12 21:23:18.238588,381afca0,696.11,f3e9604a-b,Sydney,1727,54,0
7c4c6ccc-098,2026-01-12 21:23:33.238588,a35bdb40,794.97,c32b0101-5,New York,2296,66,0
d75e38c6-294,2026-01-12 21:23:51.238588,cf9e333a,271.09,fe75f556-1,Singapore,2579,57,0
2551ff88-d07,2026-01-12 21:26:35.238588,3bbcd6d3,949.69,a24776d1-4,Berlin,1868,54,0
682a5055-c4f,2026-01-12 21:31:21.238588,07efba8e,2924.77,2863257e-5,New York,909,63,0
21ce1441-389,2026-01-12 21:34:07.238588,cda968f9,711.91,ef8fa26f-4,Berlin,3405,77,0
8e2a637c-d53,2026-01-12 21:41:09.238588,3431e74a,695.38,bccf1f5c-f,Berlin,2786,60,0
29a6634c-88b,2026-01-12 21:44:58.238588,7f42f161,2169.99,291c3fbf-a,New York,2906,59,0
7b7bf5a6-0a0,2026-01-12 21:46:13.238588,82f56d0b,164.66,1030e373-e,Sydney,485,62,0
724764d6-043,2026-01-12 21:50:10.238588,fe0ec973,916.21,556cc199-3,San Francisco,2138,42,0
9c7528b9-9c0,2026-01-12 21:52:07.238588,bfd4afbe,512.65,ec5e2e33-f,Mumbai,1267,48,0
413f4e11-7cf,2026-01-12 22:02:13.238588,c9dba99f,899.22,8261b7b8-d,London,1901,54,0
ba2717f2-de1,2026-01-12 22:02:33.238588,15943702,725.13,ad285b2a-0,London,1748,47,0
46ebb677-114,2026-01-12 22:03:48.238588,59bc4b43,588.91,434f4c87-d,Mumbai,3359,70,0
3e4981fb-654,2026-01-12 22:08:57.238588,f62fdba7,143.09,04237d6e-8,Berlin,785,53,0
60866844-f2c,2026-01-12 22:22:23.238588,9b8d4d50,706.33,eb27fa4a-f,London,2630,74,0
35113baf-a59,2026-01-12 22:25:48.238588,bb4c57ef,847.77,46cb94f1-e,Tokyo,910,46,0
5dd0cbee-73c,2026-01-12 22:31:15.238588,6f228c59,454.78,c9aa4bdd-8,New York,1163,62,0
9432c9a5-2a2,2026-01-12 22:33:41.238588,51032987,930.03,eff1ed1a-6,San Francisco,1043,75,0
84648593-a63,2026-01-12 22:33:48.238588,7f66e217,154.45,09fa908b-2,Tokyo,1526,45,0
54780644-cce,2026-01-12 22:34:09.238588,ed70f487,2091.63,37bd84ff-e,Sydney,2852,69,0
d0ed3e60-4f3,2026-01-12 22:39:54.238588,57bfc3ef,555.4,8cfbb929-9,New York,3310,45,0
821dd629-dea,2026-01-12 22:43:54.238588,4e0abe66,419.27,df68a9f1-8,Singapore,453,46,0
b8ec7ad1-039,2026-01-12 22:47:07.238588,246aa2cb,802.27,fd3dcd1c-0,New York,2822,41,0
729c44d7-0a5,2026-01-12 22:47:59.238588,8f9e9ee8,700.36,792467af-0,Mumbai,809,71,0
e263c8ae-f40,2026-01-12 22:48:34.238588,4aa2d207,287.08,728ae0c3-4,San Francisco,2669,48,0
c77b5808-947,2026-01-12 22:49:02.238588,033d3806,189.03,82f72839-8,London,621,68,0
cb39f492-d49,2026-01-12 22:59:19.238588,eda5d1fd,788.02,52b69058-0,Singapore,1444,43,0
e0b9a18d-ae8,2026-01-12 23:16:00.238588,4046fc99,171.44,1c242498-0,Berlin,1844,73,0
96ae1994-5dc,2026-01-12 23:19:16.238588,40ef2035,906.73,0a54fd5d-7,San Francisco,1856,79,0
4e2271ca-a5f,2026-01-12 23:19:49.238588,fdbc68f9,194.6,c93b81ce-d,Mumbai,1544,78,0
e8d3b718-9de,2026-01-12 23:40:23.238588,13ec479e,84.75,f85bc23c-f,Berlin,1436,70,0
93e88963-9b3,2026-01-12 23:44:43.238588,0bd22919,145.07,01983c7e-c,Berlin,421,80,0
0ddc04b5-e19,2026-01-12 23:48:01.238588,51032987,915.02,eff1ed1a-6,Tokyo,106,64,0
9efc1171-4a9,2026-01-12 23:51:49.238588,8fdb0d57,724.01,2a2576ff-d,Sydney,2675,46,0
fd030ea3-cae,2026-01-12 23:52:41.238588,236956f5,862.97,77541128-0,Berlin,1155,57,0
dba4b03a-65f,2026-01-13 00:03:57.238588,b7cfaa57,647.42,8f1c35aa-6,Berlin,2354,77,0
e82457e5-03c,2026-01-13 00:07:03.238588,0821fd35,20.52,9d5e21f9-5,New York,2339,46,0
2553dbc9-591,2026-01-13 00:08:16.238588,1423e2da,382.95,e936f412-7,Singapore,2210,42,0
ee646269-d34,2026-01-13 00:14:59.238588,c9dba99f,849.34,8261b7b8-d,Tokyo,3373,73,0
feb1c79d-f28,2026-01-13 00:18:35.238588,b8f6cfb1,418.63,4c5352af-0,London,1603,43,0
d22f2855-023,2026-01-13 00:24:55.238588,15943702,915.11,ad285b2a-0,London,2747,63,0
d67b866c-f96,2026-01-13 00:25:21.238588,83e52951,412.26,da7b3dd8-3,Singapore,501,60,0
9cf43439-872,2026-01-13 00:29:28.238588,1a3ca231,844.11,0ed9dfe0-6,London,2833,69,0
311e67a3-9ea,2026-01-13 00:32:16.238588,d3e646c1,444.59,12175a71-a,Tokyo,3487,52,0
3cd6f604-bf4,2026-01-13 00:39:48.238588,8fdb0d57,1196.09,2a2576ff-d,Sydney,1326,67,0
ff39596a-5dd,2026-01-13 00:42:42.238588,a8dfd85c,339.57,f0b0da20-2,Berlin,2454,42,0
8fcc51da-188,2026-01-13 00:58:43.238588,e02dfaaa,47.05,7cb9c7b7-6,Sydney,347,56,0
c10eab1b-690,2026-01-13 00:58:48.238588,aeae30c9,450.96,acbc7d2a-3,New York,1109,57,0
c08ae662-512,2026-01-13 00:59:06.238588,eda5d1fd,272.94,52b69058-0,New York,929,42,0
da592dee-a30,2026-01-13 01:01:47.238588,3b3a58d2,388.77,2ffe91ac-a,London,385,53,0
e824ca85-91a,2026-01-13 01:11:11.238588,68880de9,1978.73,fb4bddf2-c,London,253,72,0
5f3219e0-b53,2026-01-13 01:24:02.238588,7e07bd02,26.03,4056dc70-e,London,1039,63,0
93b2aadd-6f5,2026-01-13 01:31:36.238588,7c70b870,2706.04,79f0bff3-3,Tokyo,1007,66,0
